row_num	source_locale	key	english	main_chinese	source_chinese	status	review_note
1518	SkillLoc\Combat\en.json	GL_C_RC5 successMT	I can't believe you actually did this. Are you insane? What the heck. You must really, really care about recoil control. Well, good job. ...you want something for it? What, I'm an angel. Uhm... here, there's a little something in the corner of your shelter you never noticed. Go grab that.	我真不敢相信你居然真做到了。你疯了吗？搞什么鬼。你对后坐力控制还真是执着。干得不错。……还想要点奖励？怎么，我可是天使。嗯……这样吧，你藏身处角落里有个你一直没注意到的小东西，去拿走吧。	我真不敢相信你居然真做到了。你疯了吗？搞什么鬼。你对后坐力控制还真是执着。干得不错。……还想要点奖励？怎么，我可是天使。嗯……这样吧，你藏身处角落里有个你一直没注意到的小东西，去拿走吧。	matches_source	Main mirror matches the manually reviewed source locale entry.
1519	SkillLoc\Combat\en.json	GL_C_RC5 task1	Kill a pmc with the PKP polymer stock	使用装有PKP聚合物枪托的武器击杀 1 名 PMC	使用装有PKP聚合物枪托的武器击杀 1 名 PMC	matches_source	Main mirror matches the manually reviewed source locale entry.
1520	SkillLoc\Combat\en.json	GL_C_RC5 task10	Kill a pmc with the Benelli M3 telescopic stock	使用装有Benelli M3可伸缩枪托的武器击杀 1 名 PMC	使用装有Benelli M3可伸缩枪托的武器击杀 1 名 PMC	matches_source	Main mirror matches the manually reviewed source locale entry.
1521	SkillLoc\Combat\en.json	GL_C_RC5 task100	Kill a pmc with the AR-15 DoubleStar ACE SOCOM Gen.4 stock	使用装有Double Star Ace Socom gen.4 AR-15枪托的武器击杀 1 名 PMC	使用装有Double Star Ace Socom gen.4 AR-15枪托的武器击杀 1 名 PMC	matches_source	Main mirror matches the manually reviewed source locale entry.
1522	SkillLoc\Combat\en.json	GL_C_RC5 task101	Kill a pmc with the DoubleStar ACE recoil pad	使用装有Double Star ACE枪托系列后座力缓冲垫的武器击杀 1 名 PMC	使用装有Double Star ACE枪托系列后座力缓冲垫的武器击杀 1 名 PMC	matches_source	Main mirror matches the manually reviewed source locale entry.
1523	SkillLoc\Combat\en.json	GL_C_RC5 task102	Kill a pmc with the Magpul CTR Carbine stock	使用装有Magpul CTR 卡宾枪托的武器击杀 1 名 PMC	使用装有Magpul CTR 卡宾枪托的武器击杀 1 名 PMC	matches_source	Main mirror matches the manually reviewed source locale entry.
1524	SkillLoc\Combat\en.json	GL_C_RC5 task103	Kill a pmc with the Glock FAB Defense GLR-17 stock	使用装有Fab Defence GLR-17 Glock兼容枪托的武器击杀 1 名 PMC	使用装有Fab Defence GLR-17 Glock兼容枪托的武器击杀 1 名 PMC	matches_source	Main mirror matches the manually reviewed source locale entry.
1525	SkillLoc\Combat\en.json	GL_C_RC5 task104	Kill a pmc with the Magpul PRS GEN3 stock	使用装有Magpul PRS GEN3 枪托的武器击杀 1 名 PMC	使用装有Magpul PRS GEN3 枪托的武器击杀 1 名 PMC	matches_source	Main mirror matches the manually reviewed source locale entry.
1526	SkillLoc\Combat\en.json	GL_C_RC5 task105	Kill a pmc with the MP9 stock	使用装有B&T MP9常规枪托的武器击杀 1 名 PMC	使用装有B&T MP9常规枪托的武器击杀 1 名 PMC	matches_source	Main mirror matches the manually reviewed source locale entry.
1527	SkillLoc\Combat\en.json	GL_C_RC5 task106	Kill a pmc with the ORSIS T-5000M stock	使用装有Orsis T-5000M枪托的武器击杀 1 名 PMC	使用装有Orsis T-5000M枪托的武器击杀 1 名 PMC	matches_source	Main mirror matches the manually reviewed source locale entry.
1528	SkillLoc\Combat\en.json	GL_C_RC5 task107	Kill a pmc with the KM/AK-74 Hexagon 'Kocherga' stock (Anodized Red)	使用装有KM/AK-74 Hexagon 'Kocherga' 枪托（阳极红）的武器击杀 1 名 PMC	使用装有KM/AK-74 Hexagon 'Kocherga' 枪托（阳极红）的武器击杀 1 名 PMC	matches_source	Main mirror matches the manually reviewed source locale entry.
1529	SkillLoc\Combat\en.json	GL_C_RC5 task108	Kill a pmc with the Mossberg 590A1 polymer stock	使用装有M590A1 聚合物枪托的武器击杀 1 名 PMC	使用装有M590A1 聚合物枪托的武器击杀 1 名 PMC	matches_source	Main mirror matches the manually reviewed source locale entry.
1530	SkillLoc\Combat\en.json	GL_C_RC5 task109	Kill a pmc with the Mossberg 590A1 Magpul SGA stock	使用装有SGA M590 枪托的武器击杀 1 名 PMC	使用装有SGA M590 枪托的武器击杀 1 名 PMC	matches_source	Main mirror matches the manually reviewed source locale entry.
1531	SkillLoc\Combat\en.json	GL_C_RC5 task11	Kill a pmc with the Benelli M3 Mesa Tactical Urbino stock	使用装有Benelli M3 Mesa Tactical Urbino枪托的武器击杀 1 名 PMC	使用装有Benelli M3 Mesa Tactical Urbino枪托的武器击杀 1 名 PMC	matches_source	Main mirror matches the manually reviewed source locale entry.
1532	SkillLoc\Combat\en.json	GL_C_RC5 task110	Kill a pmc with the KS-23M wooden stock	使用装有KS-23M 木制枪托的武器击杀 1 名 PMC	使用装有KS-23M 木制枪托的武器击杀 1 名 PMC	matches_source	Main mirror matches the manually reviewed source locale entry.
1533	SkillLoc\Combat\en.json	GL_C_RC5 task111	Kill a pmc with the KS-23M wire stock	使用装有KS-23金属枪托的武器击杀 1 名 PMC	使用装有KS-23金属枪托的武器击杀 1 名 PMC	matches_source	Main mirror matches the manually reviewed source locale entry.
1534	SkillLoc\Combat\en.json	GL_C_RC5 task112	Kill a pmc with the MPX/MCX telescoping stock	使用装有MPX/MCX 伸缩枪托的武器击杀 1 名 PMC	使用装有MPX/MCX 伸缩枪托的武器击杀 1 名 PMC	matches_source	Main mirror matches the manually reviewed source locale entry.
1535	SkillLoc\Combat\en.json	GL_C_RC5 task113	Kill a pmc with the MPX/MCX lightweight stock	使用装有MPX/MCX 轻型枪托的武器击杀 1 名 PMC	使用装有MPX/MCX 轻型枪托的武器击杀 1 名 PMC	matches_source	Main mirror matches the manually reviewed source locale entry.
1536	SkillLoc\Combat\en.json	GL_C_RC5 task114	Kill a pmc with the AR-15 B5 Systems Precision stock	使用装有AR-15 B5 Systems Precision 枪托的武器击杀 1 名 PMC	使用装有AR-15 B5 Systems Precision 枪托的武器击杀 1 名 PMC	matches_source	Main mirror matches the manually reviewed source locale entry.
1537	SkillLoc\Combat\en.json	GL_C_RC5 task115	Kill a pmc with the KRISS Defiance DS150 stock	使用装有KRISS Defiance DS150 枪托的武器击杀 1 名 PMC	使用装有KRISS Defiance DS150 枪托的武器击杀 1 名 PMC	matches_source	Main mirror matches the manually reviewed source locale entry.
1538	SkillLoc\Combat\en.json	GL_C_RC5 task116	Kill a pmc with the HK UMP polymer stock	使用装有UMP聚合物枪托的武器击杀 1 名 PMC	使用装有UMP聚合物枪托的武器击杀 1 名 PMC	matches_source	Main mirror matches the manually reviewed source locale entry.
1539	SkillLoc\Combat\en.json	GL_C_RC5 task117	Kill a pmc with the KRISS Vector Gen.2 folding stock	使用装有KRISS Vector Gen.2 折叠枪托的武器击杀 1 名 PMC	使用装有KRISS Vector Gen.2 折叠枪托的武器击杀 1 名 PMC	matches_source	Main mirror matches the manually reviewed source locale entry.
1540	SkillLoc\Combat\en.json	GL_C_RC5 task118	Kill a pmc with the FAB Defense GL-CORE buttstock	使用装有FAB Defense GL-CORE 枪托的武器击杀 1 名 PMC	使用装有FAB Defense GL-CORE 枪托的武器击杀 1 名 PMC	matches_source	Main mirror matches the manually reviewed source locale entry.
1541	SkillLoc\Combat\en.json	GL_C_RC5 task119	Kill a pmc with the Steyr AUG vertical foregrip	使用装有Steyr AUG垂直前握把的武器击杀 1 名 PMC	使用装有Steyr AUG垂直前握把的武器击杀 1 名 PMC	matches_source	Main mirror matches the manually reviewed source locale entry.
1542	SkillLoc\Combat\en.json	GL_C_RC5 task12	Kill a pmc with the SB Tactical SBA3 brace	使用装有SB Tactical SBA3 AR-15 臂箍的武器击杀 1 名 PMC	使用装有SB Tactical SBA3 AR-15 臂箍的武器击杀 1 名 PMC	matches_source	Main mirror matches the manually reviewed source locale entry.
1543	SkillLoc\Combat\en.json	GL_C_RC5 task120	Kill a pmc with the AI AXMC padded handguard grip	使用装有AI AXMC护木握把的武器击杀 1 名 PMC	使用装有AI AXMC护木握把的武器击杀 1 名 PMC	matches_source	Main mirror matches the manually reviewed source locale entry.
1544	SkillLoc\Combat\en.json	GL_C_RC5 task121	Kill a pmc with the HK Sturmgriff foregrip	使用装有HK Sturmgriff前握把的武器击杀 1 名 PMC	使用装有HK Sturmgriff前握把的武器击杀 1 名 PMC	matches_source	Main mirror matches the manually reviewed source locale entry.
1545	SkillLoc\Combat\en.json	GL_C_RC5 task122	Kill a pmc with the Monstrum Tactical Vertical Fore Grip KeyMod	使用装有Monstrum Tactical KeyMod垂直前握把的武器击杀 1 名 PMC	使用装有Monstrum Tactical KeyMod垂直前握把的武器击杀 1 名 PMC	matches_source	Main mirror matches the manually reviewed source locale entry.
1546	SkillLoc\Combat\en.json	GL_C_RC5 task123	Kill a pmc with the KAC vertical foregrip	使用装有KAC垂直手枪式握把的武器击杀 1 名 PMC	使用装有KAC垂直手枪式握把的武器击杀 1 名 PMC	matches_source	Main mirror matches the manually reviewed source locale entry.
1547	SkillLoc\Combat\en.json	GL_C_RC5 task124	Kill a pmc with the BCM GUNFIGHTER MOD 3 vertical foregrip	使用装有BCM MOD.3战术握把的武器击杀 1 名 PMC	使用装有BCM MOD.3战术握把的武器击杀 1 名 PMC	matches_source	Main mirror matches the manually reviewed source locale entry.
1548	SkillLoc\Combat\en.json	GL_C_RC5 task125	Kill a pmc with the Strike Industries Cobra Tactical foregrip	使用装有SI “Cobra tactical”战术握把的武器击杀 1 名 PMC	使用装有SI “Cobra tactical”战术握把的武器击杀 1 名 PMC	matches_source	Main mirror matches the manually reviewed source locale entry.
1549	SkillLoc\Combat\en.json	GL_C_RC5 task126	Kill a pmc with the Magpul M-LOK AFG tactical foregrip	使用装有Magpul M-LOK AFG 战术前握把的武器击杀 1 名 PMC	使用装有Magpul M-LOK AFG 战术前握把的武器击杀 1 名 PMC	matches_source	Main mirror matches the manually reviewed source locale entry.
1550	SkillLoc\Combat\en.json	GL_C_RC5 task127	Kill a pmc with the Hera Arms CQR tactical foregrip	使用装有Hera Arms CQR战术握把的武器击杀 1 名 PMC	使用装有Hera Arms CQR战术握把的武器击杀 1 名 PMC	matches_source	Main mirror matches the manually reviewed source locale entry.
1551	SkillLoc\Combat\en.json	GL_C_RC5 task128	Kill a pmc with the Fortis Shift tactical foregrip	使用装有Fortis Shift战术握把的武器击杀 1 名 PMC	使用装有Fortis Shift战术握把的武器击杀 1 名 PMC	matches_source	Main mirror matches the manually reviewed source locale entry.
1552	SkillLoc\Combat\en.json	GL_C_RC5 task129	Kill a pmc with the Magpul AFG tactical foregrip	使用装有Magpul AFG 战术前握把的武器击杀 1 名 PMC	使用装有Magpul AFG 战术前握把的武器击杀 1 名 PMC	matches_source	Main mirror matches the manually reviewed source locale entry.
1553	SkillLoc\Combat\en.json	GL_C_RC5 task13	Kill a pmc with the CNC Guns OV-SV98 M12B stock	使用装有CNC Guns OV-SV98 M12B枪托的武器击杀 1 名 PMC	使用装有CNC Guns OV-SV98 M12B枪托的武器击杀 1 名 PMC	matches_source	Main mirror matches the manually reviewed source locale entry.
1554	SkillLoc\Combat\en.json	GL_C_RC5 task130	Kill a pmc with the Magpul RVG foregrip	使用装有Magpul RVG 前握把的武器击杀 1 名 PMC	使用装有Magpul RVG 前握把的武器击杀 1 名 PMC	matches_source	Main mirror matches the manually reviewed source locale entry.
1555	SkillLoc\Combat\en.json	GL_C_RC5 task131	Kill a pmc with the Stark SE-5 Express Forward foregrip	使用装有SE-5 Express握把的武器击杀 1 名 PMC	使用装有SE-5 Express握把的武器击杀 1 名 PMC	matches_source	Main mirror matches the manually reviewed source locale entry.
1556	SkillLoc\Combat\en.json	GL_C_RC5 task132	TKill a pmc with the TangoDown Stubby BGV-MK46K foregrip	使用装有TangoDown Stubby BGV-MK46K 前握把的武器击杀 1 名 PMC	使用装有TangoDown Stubby BGV-MK46K 前握把的武器击杀 1 名 PMC	matches_source	Main mirror matches the manually reviewed source locale entry.
1557	SkillLoc\Combat\en.json	GL_C_RC5 task133	Kill a pmc with the Viking Tactics UVG tactical foregrip	使用装有Viking Tactical UVG战术握把的武器击杀 1 名 PMC	使用装有Viking Tactical UVG战术握把的武器击杀 1 名 PMC	matches_source	Main mirror matches the manually reviewed source locale entry.
1558	SkillLoc\Combat\en.json	GL_C_RC5 task134	ZKill a pmc with the Zenit RK-0 tactical foregrip	使用装有Zenit RK-0 战术前握把的武器击杀 1 名 PMC	使用装有Zenit RK-0 战术前握把的武器击杀 1 名 PMC	matches_source	Main mirror matches the manually reviewed source locale entry.
1559	SkillLoc\Combat\en.json	GL_C_RC5 task135	Kill a pmc with the Zenit RK-1 tactical foregrip	使用装有Zenit RK-1前握把的武器击杀 1 名 PMC	使用装有Zenit RK-1前握把的武器击杀 1 名 PMC	matches_source	Main mirror matches the manually reviewed source locale entry.
1560	SkillLoc\Combat\en.json	GL_C_RC5 task136	Kill a pmc with the Zenit RK-1 tactical foregrip on B-25U mount	使用装有Zenit RK-1 B-25U基座前握把的武器击杀 1 名 PMC	使用装有Zenit RK-1 B-25U基座前握把的武器击杀 1 名 PMC	matches_source	Main mirror matches the manually reviewed source locale entry.
1561	SkillLoc\Combat\en.json	GL_C_RC5 task137	Kill a pmc with the Zenit RK-2 tactical foregrip	使用装有Zenit RK-2前握把的武器击杀 1 名 PMC	使用装有Zenit RK-2前握把的武器击杀 1 名 PMC	matches_source	Main mirror matches the manually reviewed source locale entry.
1562	SkillLoc\Combat\en.json	GL_C_RC5 task138	Kill a pmc with the Zenit RK-4 tactical foregrip	使用装有Zenit RK-4前握把的武器击杀 1 名 PMC	使用装有Zenit RK-4前握把的武器击杀 1 名 PMC	matches_source	Main mirror matches the manually reviewed source locale entry.
